time;input thrust;input tilt;x_drone;y_drone;theta;xdot_drone;ydot_drone
12.39;10;0;-82.2539;-107.444;210;3.40281;-19.3373
12.4;10;0;-82.2199;-107.637;210;3.41001;-19.3384
12.41;10;0;-82.1858;-107.83;210;3.41715;-19.3393
12.42;10;0;-82.1516;-108.024;210;3.42424;-19.3403
12.43;10;0;-82.1174;-108.217;210;3.43129;-19.3412
12.44;10;0;-82.0831;-108.411;210;3.43828;-19.3422
12.45;10;0;-82.0487;-108.604;210;3.44523;-19.3431
12.46;10;0;-82.0142;-108.797;210;3.45213;-19.3439
12.47;10;0;-81.9797;-108.991;210;3.45898;-19.3448
12.48;10;0;-81.9451;-109.184;210;3.46578;-19.3456
12.49;10;0;-81.9105;-109.378;210;3.47254;-19.3465
12.5;10;0;-81.8757;-109.571;210;3.47925;-19.3473
12.51;10;0;-81.841;-109.765;210;3.48592;-19.3481
12.52;10;0;-81.8061;-109.958;210;3.49253;-19.3488
12.53;10;0;-81.7712;-110.152;210;3.49911;-19.3496
12.54;10;0;-81.7362;-110.345;210;3.50564;-19.3503
12.55;10;0;-81.7011;-110.539;210;3.51212;-19.351
12.56;10;0;-81.666;-110.732;210;3.51856;-19.3517
12.57;10;0;-81.6308;-110.926;210;3.52495;-19.3524
12.58;10;0;-81.5956;-111.119;210;3.5313;-19.3531
12.59;10;0;-81.5603;-111.313;210;3.53761;-19.3538
12.6;10;0;-81.5249;-111.506;210;3.54387;-19.3544
12.61;10;0;-81.4894;-111.7;210;3.55009;-19.355
12.62;10;0;-81.4539;-111.893;210;3.55626;-19.3556
12.63;10;0;-81.4184;-112.087;210;3.5624;-19.3562
12.64;10;0;-81.3828;-112.281;210;3.56849;-19.3568
12.65;10;0;-81.3471;-112.474;210;3.57454;-19.3574
12.66;10;0;-81.3113;-112.668;210;3.58055;-19.3579
12.67;10;0;-81.2755;-112.861;210;3.58651;-19.3584
12.68;10;0;-81.2397;-113.055;210;3.59244;-19.359
12.69;10;0;-81.2037;-113.248;210;3.59832;-19.3595
12.7;10;0;-81.1677;-113.442;210;3.60417;-19.36
12.71;10;0;-81.1317;-113.636;210;3.60997;-19.3604
12.72;10;0;-81.0956;-113.829;210;3.61574;-19.3609
12.73;10;0;-81.0594;-114.023;210;3.62146;-19.3614
12.74;10;0;-81.0232;-114.216;210;3.62715;-19.3618
12.75;10;0;-80.987;-114.41;210;3.63279;-19.3622
12.76;10;0;-80.9506;-114.604;210;3.6384;-19.3626
12.77;10;0;-80.9142;-114.797;210;3.64397;-19.3631
12.78;10;0;-80.8778;-114.991;210;3.6495;-19.3634
12.79;10;0;-80.8413;-115.185;210;3.65499;-19.3638
12.8;10;0;-80.8048;-115.378;210;3.66045;-19.3642
12.81;10;0;-80.7682;-115.572;210;3.66586;-19.3646
12.82;10;0;-80.7315;-115.766;210;3.67124;-19.3649
12.83;10;0;-80.6948;-115.959;210;3.67659;-19.3652
12.84;10;0;-80.658;-116.153;210;3.68189;-19.3656
12.85;10;0;-80.6212;-116.346;210;3.68716;-19.3659
12.86;10;0;-80.5843;-116.54;210;3.69239;-19.3662
12.87;10;0;-80.5474;-116.734;210;3.69759;-19.3665
12.88;10;0;-80.5104;-116.927;210;3.70275;-19.3668
12.89;10;0;-80.4734;-117.121;210;3.70788;-19.367
12.9;10;0;-80.4363;-117.315;210;3.71297;-19.3673
12.91;10;0;-80.3992;-117.508;210;3.71803;-19.3676
12.92;10;0;-80.362;-117.702;210;3.72305;-19.3678
12.93;10;0;-80.3248;-117.896;210;3.72803;-19.368
12.94;10;0;-80.2875;-118.09;210;3.73299;-19.3683
12.95;10;0;-80.2502;-118.283;210;3.73791;-19.3685
12.96;10;0;-80.2128;-118.477;210;3.74279;-19.3687
12.97;10;0;-80.1754;-118.671;210;3.74764;-19.3689
12.98;10;0;-80.1379;-118.864;210;3.75246;-19.3691
12.99;10;0;-80.1004;-119.058;210;3.75724;-19.3693
13;10;0;-80.0628;-119.252;210;3.762;-19.3694
13.01;10;0;-80.0252;-119.445;210;3.76672;-19.3696
13.02;10;0;-79.9875;-119.639;210;3.7714;-19.3698
13.03;10;0;-79.9498;-119.833;210;3.77606;-19.3699
13.04;10;0;-79.912;-120.026;210;3.78068;-19.3701
13.05;10;0;-79.8742;-120.22;210;3.78527;-19.3702
13.06;10;0;-79.8364;-120.414;210;3.78983;-19.3703
13.07;10;0;-79.7985;-120.608;210;3.79436;-19.3705
13.08;10;0;-79.7605;-120.801;210;3.79886;-19.3706
13.09;10;0;-79.7225;-120.995;210;3.80332;-19.3707
13.1;10;0;-79.6845;-121.189;210;3.80776;-19.3708
13.11;10;0;-79.6464;-121.382;210;3.81217;-19.3709
13.12;10;0;-79.6083;-121.576;210;3.81654;-19.371
13.13;10;0;-79.5701;-121.77;210;3.82089;-19.371
13.14;10;0;-79.5319;-121.963;210;3.8252;-19.3711
13.15;10;0;-79.4937;-122.157;210;3.82949;-19.3712
13.16;10;0;-79.4554;-122.351;210;3.83375;-19.3712
13.17;10;0;-79.4171;-122.545;210;3.83797;-19.3713
13.18;10;0;-79.3787;-122.738;210;3.84217;-19.3713
13.19;10;0;-79.3402;-122.932;210;3.84634;-19.3714
13.2;10;0;-79.3018;-123.126;210;3.85048;-19.3714
13.21;10;0;-79.2633;-123.319;210;3.8546;-19.3715
13.22;10;0;-79.2247;-123.513;210;3.85868;-19.3715
13.23;10;0;-79.1861;-123.707;210;3.86274;-19.3715
13.24;10;0;-79.1475;-123.901;210;3.86677;-19.3715
13.25;10;0;-79.1089;-124.094;210;3.87077;-19.3715
13.26;10;0;-79.0701;-124.288;210;3.87474;-19.3715
13.27;10;0;-79.0314;-124.482;210;3.87869;-19.3715
13.28;10;0;-78.9926;-124.675;210;3.88261;-19.3715
13.29;10;0;-78.9538;-124.869;210;3.8865;-19.3715
13.3;10;0;-78.9149;-125.063;210;3.89037;-19.3715
13.31;10;0;-78.876;-125.257;210;3.89421;-19.3715
13.32;10;0;-78.8371;-125.45;210;3.89802;-19.3714
13.33;10;0;-78.7981;-125.644;210;3.90181;-19.3714
13.34;10;0;-78.7591;-125.838;210;3.90557;-19.3714
13.35;10;0;-78.72;-126.031;210;3.90931;-19.3713
13.36;10;0;-78.6809;-126.225;210;3.91302;-19.3713
13.37;10;0;-78.6418;-126.419;210;3.91671;-19.3713
13.38;10;0;-78.6026;-126.613;210;3.92037;-19.3712
13.39;10;0;-78.5634;-126.806;210;3.924;-19.3712
13.4;10;0;-78.5242;-127;210;3.92761;-19.3711
13.41;10;0;-78.4849;-127.194;210;3.9312;-19.371
13.42;10;0;-78.4456;-127.387;210;3.93476;-19.371
13.43;10;0;-78.4063;-127.581;210;3.9383;-19.3709
13.44;10;0;-78.3669;-127.775;210;3.94181;-19.3708
13.45;10;0;-78.3274;-127.969;210;3.9453;-19.3707
13.46;10;0;-78.288;-128.162;210;3.94876;-19.3707
13.47;10;0;-78.2485;-128.356;210;3.95221;-19.3706
13.48;10;0;-78.209;-128.55;210;3.95562;-19.3705
13.49;10;0;-78.1694;-128.743;210;3.95902;-19.3704
13.5;10;0;-78.1298;-128.937;210;3.96239;-19.3703
13.51;10;0;-78.0902;-129.131;210;3.96574;-19.3702
13.52;10;0;-78.0506;-129.325;210;3.96906;-19.3701
13.53;10;0;-78.0109;-129.518;210;3.97237;-19.37
13.54;10;0;-77.9711;-129.712;210;3.97565;-19.3699
13.55;10;0;-77.9314;-129.906;210;3.97891;-19.3698
13.56;10;0;-77.8916;-130.099;210;3.98214;-19.3697
13.57;10;0;-77.8518;-130.293;210;3.98536;-19.3696
13.58;10;0;-77.8119;-130.487;210;3.98855;-19.3695
13.59;10;0;-77.772;-130.68;210;3.99172;-19.3693
13.6;10;0;-77.7321;-130.874;210;3.99487;-19.3692
13.61;10;0;-77.6922;-131.068;210;3.99799;-19.3691
13.62;10;0;-77.6522;-131.261;210;4.0011;-19.369
13.63;10;0;-77.6122;-131.455;210;4.00418;-19.3688
13.64;10;0;-77.5721;-131.649;210;4.00725;-19.3687
13.65;10;0;-77.5321;-131.843;210;4.01029;-19.3686
13.66;10;0;-77.492;-132.036;210;4.01331;-19.3684
13.67;10;0;-77.4518;-132.23;210;4.01632;-19.3683
13.68;10;0;-77.4117;-132.424;210;4.0193;-19.3681
13.69;10;0;-77.3715;-132.617;210;4.02226;-19.368
13.7;10;0;-77.3313;-132.811;210;4.0252;-19.3679
13.71;10;0;-77.291;-133.005;210;4.02812;-19.3677
13.72;10;0;-77.2507;-133.198;210;4.03102;-19.3676
13.73;10;0;-77.2104;-133.392;210;4.0339;-19.3674
13.74;10;0;-77.1701;-133.586;210;4.03676;-19.3673
13.75;10;0;-77.1297;-133.779;210;4.03961;-19.3671
13.76;10;0;-77.0893;-133.973;210;4.04243;-19.3669
13.77;10;0;-77.0489;-134.167;210;4.04523;-19.3668
13.78;10;0;-77.0084;-134.36;210;4.04802;-19.3666
13.79;10;0;-76.9679;-134.554;210;4.05078;-19.3665
13.8;10;0;-76.9274;-134.748;210;4.05353;-19.3663
13.81;10;0;-76.8869;-134.941;210;4.05626;-19.3661
13.82;10;0;-76.8463;-135.135;210;4.05897;-19.366
13.83;10;0;-76.8058;-135.329;210;4.06166;-19.3658
13.84;10;0;-76.7651;-135.522;210;4.06433;-19.3656
13.85;10;0;-76.7245;-135.716;210;4.06699;-19.3655
13.86;10;0;-76.6838;-135.91;210;4.06962;-19.3653
13.87;10;0;-76.6431;-136.103;210;4.07224;-19.3651
13.88;10;0;-76.6024;-136.297;210;4.07484;-19.3649
13.89;10;0;-76.5617;-136.491;210;4.07743;-19.3648
13.9;10;0;-76.5209;-136.684;210;4.07999;-19.3646
13.91;10;0;-76.4801;-136.878;210;4.08254;-19.3644
13.92;10;0;-76.4393;-137.072;210;4.08507;-19.3642
13.93;10;0;-76.3984;-137.265;210;4.08759;-19.3641
13.94;10;0;-76.3575;-137.459;210;4.09008;-19.3639
13.95;10;0;-76.3166;-137.652;210;4.09256;-19.3637
13.96;10;0;-76.2757;-137.846;210;4.09503;-19.3635
13.97;10;0;-76.2348;-138.04;210;4.09747;-19.3633
13.98;10;0;-76.1938;-138.233;210;4.0999;-19.3631
13.99;10;0;-76.1528;-138.427;210;4.10232;-19.363
14;10;0;-76.1118;-138.621;210;4.10471;-19.3628
14.01;10;0;-76.0707;-138.814;210;4.1071;-19.3626
14.02;10;0;-76.0296;-139.008;210;4.10946;-19.3624
14.03;10;0;-75.9885;-139.201;210;4.11181;-19.3622
14.04;10;0;-75.9474;-139.395;210;4.11414;-19.362
14.05;10;0;-75.9063;-139.589;210;4.11646;-19.3618
14.06;10;0;-75.8651;-139.782;210;4.11876;-19.3616
14.07;10;0;-75.8239;-139.976;210;4.12105;-19.3615
14.08;10;0;-75.7827;-140.17;210;4.12332;-19.3613
14.09;10;0;-75.7415;-140.363;210;4.12557;-19.3611
14.1;10;0;-75.7002;-140.557;210;4.12781;-19.3609
14.11;10;0;-75.659;-140.75;210;4.13004;-19.3607
14.12;10;0;-75.6177;-140.944;210;4.13224;-19.3605
14.13;10;0;-75.5763;-141.138;210;4.13444;-19.3603
14.14;10;0;-75.535;-141.331;210;4.13662;-19.3601
14.15;10;0;-75.4936;-141.525;210;4.13878;-19.3599
14.16;10;0;-75.4522;-141.718;210;4.14093;-19.3597
14.17;10;0;-75.4108;-141.912;210;4.14307;-19.3595
14.18;10;0;-75.3694;-142.106;210;4.14519;-19.3593
14.19;10;0;-75.3279;-142.299;210;4.1473;-19.3591
14.2;10;0;-75.2865;-142.493;210;4.14939;-19.3589
14.21;10;0;-75.245;-142.686;210;4.15147;-19.3587
14.22;10;0;-75.2035;-142.88;210;4.15353;-19.3585
14.23;10;0;-75.1619;-143.074;210;4.15558;-19.3583
14.24;10;0;-75.1204;-143.267;210;4.15762;-19.3581
14.25;10;0;-75.0788;-143.461;210;4.15964;-19.3579
14.26;10;0;-75.0372;-143.654;210;4.16165;-19.3577
14.27;10;0;-74.9956;-143.848;210;4.16365;-19.3575
14.28;10;0;-74.9539;-144.041;210;4.16563;-19.3573
14.29;10;0;-74.9123;-144.235;210;4.1676;-19.3571
14.3;10;0;-74.8706;-144.429;210;4.16956;-19.3569
14.31;10;0;-74.8289;-144.622;210;4.1715;-19.3567
14.32;10;0;-74.7872;-144.816;210;4.17343;-19.3565
14.33;10;0;-74.7455;-145.009;210;4.17534;-19.3563
14.34;10;0;-74.7037;-145.203;210;4.17725;-19.3561
14.35;10;0;-74.6619;-145.396;210;4.17914;-19.3559
14.36;10;0;-74.6202;-145.59;210;4.18101;-19.3557
14.37;10;0;-74.5783;-145.784;210;4.18288;-19.3555
14.38;10;0;-74.5365;-145.977;210;4.18473;-19.3553
14.39;10;0;-74.4947;-146.171;210;4.18657;-19.3551
14.4;10;0;-74.4528;-146.364;210;4.1884;-19.3549
14.41;10;0;-74.4109;-146.558;210;4.19021;-19.3547
14.42;10;0;-74.369;-146.751;210;4.19202;-19.3545
14.43;10;0;-74.3271;-146.945;210;4.19381;-19.3543
14.44;10;0;-74.2852;-147.138;210;4.19558;-19.3541
14.45;10;0;-74.2432;-147.332;210;4.19735;-19.354
14.46;10;0;-74.2012;-147.525;210;4.19911;-19.3538
14.47;10;0;-74.1592;-147.719;210;4.20085;-19.3536
14.48;10;0;-74.1172;-147.913;210;4.20258;-19.3534
14.49;10;0;-74.0752;-148.106;210;4.2043;-19.3532
14.5;10;0;-74.0332;-148.3;210;4.20601;-19.353
14.51;10;0;-73.9911;-148.493;210;4.2077;-19.3528
14.52;10;0;-73.949;-148.687;210;4.20939;-19.3526
14.53;10;0;-73.9069;-148.88;210;4.21106;-19.3524
14.54;10;0;-73.8648;-149.074;210;4.21272;-19.3522
14.55;10;0;-73.8227;-149.267;210;4.21438;-19.352
14.56;10;0;-73.7805;-149.461;210;4.21602;-19.3518
14.57;10;0;-73.7384;-149.654;210;4.21764;-19.3516
14.58;10;0;-73.6962;-149.848;210;4.21926;-19.3514
14.59;10;0;-73.654;-150.041;210;4.22087;-19.3512
14.6;10;0;-73.6118;-150.235;210;4.22246;-19.351
14.61;10;0;-73.5696;-150.428;210;4.22405;-19.3508
14.62;10;0;-73.5273;-150.622;210;4.22563;-19.3506
14.63;10;0;-73.4851;-150.815;210;4.22719;-19.3504
14.64;10;0;-73.4428;-151.009;210;4.22874;-19.3502
14.65;10;0;-73.4005;-151.202;210;4.23029;-19.35
14.66;10;0;-73.3582;-151.396;210;4.23182;-19.3498
14.67;10;0;-73.3159;-151.589;210;4.23334;-19.3496
14.68;10;0;-73.2736;-151.783;210;4.23485;-19.3494
14.69;10;0;-73.2312;-151.976;210;4.23636;-19.3493
14.7;10;0;-73.1889;-152.17;210;4.23785;-19.3491
14.71;10;0;-73.1465;-152.363;210;4.23933;-19.3489
14.72;10;0;-73.1041;-152.557;210;4.2408;-19.3487
14.73;10;0;-73.0617;-152.75;210;4.24226;-19.3485
14.74;10;0;-73.0193;-152.944;210;4.24372;-19.3483
14.75;10;0;-72.9768;-153.137;210;4.24516;-19.3481
14.76;10;0;-72.9344;-153.331;210;4.24659;-19.3479
14.77;10;0;-72.8919;-153.524;210;4.24801;-19.3477
14.78;10;0;-72.8494;-153.718;210;4.24943;-19.3475
14.79;10;0;-72.8069;-153.911;210;4.25083;-19.3474
14.8;10;0;-72.7644;-154.105;210;4.25223;-19.3472
14.81;10;0;-72.7219;-154.298;210;4.25361;-19.347
14.82;10;0;-72.6794;-154.492;210;4.25499;-19.3468
14.83;10;0;-72.6368;-154.685;210;4.25635;-19.3466
14.84;10;0;-72.5942;-154.879;210;4.25771;-19.3464
14.85;10;0;-72.5517;-155.072;210;4.25906;-19.3462
14.86;10;0;-72.5091;-155.265;210;4.2604;-19.3461
14.87;10;0;-72.4665;-155.459;210;4.26173;-19.3459
14.88;10;0;-72.4239;-155.652;210;4.26305;-19.3457
14.89;10;0;-72.3812;-155.846;210;4.26436;-19.3455
14.9;10;0;-72.3386;-156.039;210;4.26567;-19.3453
14.91;10;0;-72.2959;-156.233;210;4.26696;-19.3452
14.92;10;0;-72.2533;-156.426;210;4.26825;-19.345
14.93;10;0;-72.2106;-156.62;210;4.26953;-19.3448
14.94;10;0;-72.1679;-156.813;210;4.27079;-19.3446
14.95;10;0;-72.1252;-157.007;210;4.27205;-19.3444
14.96;10;0;-72.0825;-157.2;210;4.27331;-19.3443
14.97;10;0;-72.0397;-157.393;210;4.27455;-19.3441
14.98;10;0;-71.997;-157.587;210;4.27579;-19.3439
14.99;10;0;-71.9542;-157.78;210;4.27701;-19.3437
15;20;-70;-71.9114;-157.974;210;4.27823;-19.3435
15.01;20;-70;-71.8687;-158.167;209.3;4.3089;-19.3728
15.02;20;-70;-71.8256;-158.361;208.6;4.30538;-19.3678
15.03;20;-70;-71.7825;-158.555;207.9;4.25619;-19.3171
15.04;20;-70;-71.74;-158.748;207.2;4.17147;-19.2311
15.05;20;-70;-71.6982;-158.94;206.5;4.07814;-19.1371
15.06;20;-70;-71.6575;-159.131;205.8;4.0073;-19.0661
15.07;20;-70;-71.6174;-159.322;205.1;3.97956;-19.0387
15.08;20;-70;-71.5776;-159.512;204.4;3.99538;-19.055
15.09;20;-70;-71.5376;-159.703;203.7;4.03484;-19.0948
15.1;20;-70;-71.4973;-159.894;203;4.06698;-19.1271
15.11;20;-70;-71.4566;-160.085;202.3;4.06441;-19.1245
15.12;20;-70;-71.416;-160.277;201.6;4.01615;-19.0761
15.13;20;-70;-71.3758;-160.467;200.9;3.9328;-18.993
15.14;20;-70;-71.3365;-160.657;200.2;3.84158;-18.9026
15.15;20;-70;-71.2981;-160.846;199.5;3.77348;-18.8357
15.16;20;-70;-71.2603;-161.035;198.8;3.74873;-18.8126
15.17;20;-70;-71.2228;-161.223;198.1;3.76725;-18.8329
15.18;20;-70;-71.1852;-161.411;197.4;3.80873;-18.876
15.19;20;-70;-71.1471;-161.6;196.7;3.84213;-18.9108
15.2;20;-70;-71.1087;-161.789;196;3.8403;-18.9102
15.21;20;-70;-71.0703;-161.978;195.3;3.79277;-18.8638
15.22;20;-70;-71.0323;-162.167;194.6;3.71063;-18.7831
15.23;20;-70;-70.9952;-162.354;193.9;3.62134;-18.6957
15.24;20;-70;-70.959;-162.541;193.2;3.55581;-18.6326
15.25;20;-70;-70.9235;-162.728;192.5;3.53386;-18.6134
15.26;20;-70;-70.8881;-162.914;191.8;3.5549;-18.6373
15.27;20;-70;-70.8526;-163.1;191.1;3.5982;-18.6833
15.28;20;-70;-70.8166;-163.287;190.4;3.63266;-18.7202
15.29;20;-70;-70.7803;-163.474;189.7;3.6314;-18.7212
15.3;20;-70;-70.7439;-163.662;189;3.58443;-18.6764
15.31;20;-70;-70.7081;-163.848;188.3;3.50335;-18.5977
15.32;20;-70;-70.6731;-164.034;187.6;3.41585;-18.5131
15.33;20;-70;-70.6389;-164.219;186.9;3.35274;-18.4534
15.34;20;-70;-70.6054;-164.404;186.2;3.33343;-18.4377
15.35;20;-70;-70.5721;-164.588;185.5;3.35681;-18.4649
15.36;20;-70;-70.5385;-164.773;184.8;3.40177;-18.5134
15.37;20;-70;-70.5045;-164.958;184.1;3.43712;-18.5521
15.38;20;-70;-70.4701;-165.144;183.4;3.43627;-18.5543
15.39;20;-70;-70.4357;-165.329;182.7;3.38974;-18.5107
15.4;20;-70;-70.4018;-165.514;182;3.30958;-18.4338
15.41;20;-70;-70.3687;-165.699;181.3;3.22375;-18.3517
15.42;20;-70;-70.3365;-165.882;180.6;3.16293;-18.295
15.43;20;-70;-70.3049;-166.065;179.9;3.14613;-18.2826
15.44;20;-70;-70.2734;-166.248;179.2;3.1717;-18.3127
15.45;20;-70;-70.2417;-166.431;178.5;3.21817;-18.3635
15.46;20;-70;-70.2095;-166.615;177.8;3.25427;-18.4036
15.47;20;-70;-70.177;-166.799;177.1;3.25369;-18.4067
15.48;20;-70;-70.1444;-166.983;176.4;3.20746;-18.3642
15.49;20;-70;-70.1124;-167.166;175.7;3.12812;-18.2887
15.5;20;-70;-70.0811;-167.349;175;3.04385;-18.2088
15.51;20;-70;-70.0506;-167.531;174.3;2.98522;-18.155
15.52;20;-70;-70.0208;-167.713;173.6;2.9708;-18.1456
15.53;20;-70;-69.9911;-167.894;172.9;2.99844;-18.1783
15.54;20;-70;-69.9611;-168.076;172.2;3.04627;-18.231
15.55;20;-70;-69.9306;-168.258;171.5;3.08299;-18.2723
15.56;20;-70;-69.8998;-168.441;170.8;3.08257;-18.2762
15.57;20;-70;-69.869;-168.624;170.1;3.03654;-18.2344
15.58;20;-70;-69.8386;-168.806;169.4;2.95792;-18.1602
15.59;20;-70;-69.809;-168.988;168.7;2.87512;-18.0823
15.6;20;-70;-69.7803;-169.169;168;2.81857;-18.031
15.61;20;-70;-69.7521;-169.349;167.3;2.80644;-18.0244
15.62;20;-70;-69.724;-169.529;166.6;2.83603;-18.0596
15.63;20;-70;-69.6957;-169.71;165.9;2.88511;-18.114
15.64;20;-70;-69.6668;-169.891;165.2;2.92233;-18.1562
15.65;20;-70;-69.6376;-170.073;164.5;2.92196;-18.1606
15.66;20;-70;-69.6084;-170.254;163.8;2.87604;-18.1193
15.67;20;-70;-69.5796;-170.435;163.1;2.79805;-18.0462
15.68;20;-70;-69.5516;-170.616;162.4;2.71664;-17.9701
15.69;20;-70;-69.5245;-170.796;161.7;2.6621;-17.9212
15.7;20;-70;-69.4978;-170.975;161;2.65215;-17.9172
15.71;20;-70;-69.4713;-171.154;160.3;2.68359;-17.9546
15.72;20;-70;-69.4445;-171.333;159.6;2.73381;-18.0105
15.73;20;-70;-69.4172;-171.514;158.9;2.77142;-18.0534
15.74;20;-70;-69.3894;-171.694;158.2;2.77102;-18.0581
15.75;20;-70;-69.3617;-171.875;157.5;2.72512;-18.0172
15.76;20;-70;-69.3345;-172.055;156.8;2.6477;-17.945
15.77;20;-70;-69.308;-172.234;156.1;2.56762;-17.8705
15.78;20;-70;-69.2823;-172.413;155.4;2.51501;-17.8239
15.79;20;-70;-69.2572;-172.591;154.7;2.50716;-17.8223
15.8;20;-70;-69.2321;-172.769;154;2.54035;-17.8617
15.81;20;-70;-69.2067;-172.948;153.3;2.59161;-17.9189
15.82;20;-70;-69.1808;-173.127;152.6;2.62952;-17.9625
15.83;20;-70;-69.1545;-173.307;151.9;2.62899;-17.9672
15.84;20;-70;-69.1282;-173.487;151.2;2.58305;-17.9266
15.85;20;-70;-69.1024;-173.666;150.5;2.50614;-17.8551
15.86;20;-70;-69.0773;-173.844;149.8;2.42732;-17.7821
15.87;20;-70;-69.053;-174.022;149.1;2.37658;-17.7377
15.88;20;-70;-69.0293;-174.2;148.4;2.37076;-17.7383
15.89;20;-70;-69.0056;-174.377;147.7;2.40561;-17.7796
15.9;20;-70;-68.9815;-174.555;147;2.45783;-17.8379
15.91;20;-70;-68.9569;-174.733;146.3;2.49595;-17.8819
15.92;20;-70;-68.932;-174.912;145.6;2.49521;-17.8866
15.93;20;-70;-68.907;-175.091;144.9;2.44917;-17.846
15.94;20;-70;-68.8825;-175.269;144.2;2.37272;-17.7752
15.95;20;-70;-68.8588;-175.447;143.5;2.29511;-17.7036
15.96;20;-70;-68.8358;-175.624;142.8;2.24618;-17.6611
15.97;20;-70;-68.8134;-175.801;142.1;2.24232;-17.6639
15.98;20;-70;-68.791;-175.977;141.4;2.27876;-17.7069
15.99;20;-70;-68.7682;-176.154;140.7;2.33184;-17.7663
16;20;-70;-68.7449;-176.332;140;2.3701;-17.8104
16.01;20;-70;-68.7211;-176.51;139.3;2.36909;-17.815
16.02;20;-70;-68.6975;-176.688;138.6;2.32289;-17.7744
16.03;20;-70;-68.6742;-176.866;137.9;2.24685;-17.7042
16.04;20;-70;-68.6518;-177.043;137.2;2.17042;-17.6339
16.05;20;-70;-68.6301;-177.219;136.5;2.12324;-17.5932
16.06;20;-70;-68.6088;-177.395;135.8;2.12128;-17.598
16.07;20;-70;-68.5876;-177.571;135.1;2.15923;-17.6426
16.08;20;-70;-68.566;-177.748;134.4;2.2131;-17.7028
16.09;20;-70;-68.5439;-177.925;133.7;2.25142;-17.7471
16.1;20;-70;-68.5214;-178.102;133;2.25008;-17.7515
16.11;20;-70;-68.4989;-178.28;132.3;2.20367;-17.7107
16.12;20;-70;-68.4768;-178.457;131.6;2.12801;-17.6409
16.13;20;-70;-68.4556;-178.633;130.9;2.05271;-17.5718
16.14;20;-70;-68.435;-178.809;130.2;2.00725;-17.5329
16.15;20;-70;-68.415;-178.984;129.5;2.00713;-17.5396
16.16;20;-70;-68.3949;-179.16;128.8;2.04653;-17.5857
16.17;20;-70;-68.3744;-179.336;128.1;2.10112;-17.6467
16.18;20;-70;-68.3534;-179.512;127.4;2.13943;-17.691
16.19;20;-70;-68.332;-179.689;126.7;2.13771;-17.695
16.2;20;-70;-68.3106;-179.866;126;2.09105;-17.654
16.21;20;-70;-68.2897;-180.042;125.3;2.01572;-17.5846
16.22;20;-70;-68.2696;-180.218;124.6;1.94152;-17.5166
16.23;20;-70;-68.2502;-180.393;123.9;1.89774;-17.4794
16.24;20;-70;-68.2312;-180.568;123.2;1.8994;-17.4879
16.25;20;-70;-68.2122;-180.743;122.5;1.94019;-17.5353
16.26;20;-70;-68.1928;-180.919;121.8;1.99543;-17.597
16.27;20;-70;-68.1728;-181.094;121.1;2.03368;-17.6412
16.28;20;-70;-68.1525;-181.271;120.4;2.03152;-17.6448
16.29;20;-70;-68.1322;-181.447;119.7;1.98457;-17.6035
16.3;20;-70;-68.1123;-181.623;119;1.90956;-17.5343
16.31;20;-70;-68.0932;-181.799;118.3;1.83643;-17.4675
16.32;20;-70;-68.0749;-181.973;117.6;1.79429;-17.4319
16.33;20;-70;-68.0569;-182.148;116.9;1.79769;-17.4421
16.34;20;-70;-68.0389;-182.322;116.2;1.8398;-17.4908
16.35;20;-70;-68.0206;-182.497;115.5;1.89563;-17.553
16.36;20;-70;-68.0016;-182.673;114.8;1.93376;-17.5971
16.37;20;-70;-67.9823;-182.849;114.1;1.93111;-17.6001
16.38;20;-70;-67.9629;-183.025;113.4;1.88384;-17.5585
16.39;20;-70;-67.9441;-183.2;112.7;1.80912;-17.4896
16.4;20;-70;-67.926;-183.375;112;1.73704;-17.4237
16.41;20;-70;-67.9086;-183.549;111.3;1.69651;-17.3897
16.42;20;-70;-67.8917;-183.723;110.6;1.7016;-17.4015
16.43;20;-70;-67.8747;-183.897;109.9;1.74498;-17.4515
16.44;20;-70;-67.8572;-184.072;109.2;1.80135;-17.5141
16.45;20;-70;-67.8392;-184.247;108.5;1.83929;-17.558
16.46;20;-70;-67.8208;-184.422;107.8;1.83612;-17.5604
16.47;20;-70;-67.8024;-184.598;107.1;1.7885;-17.5183
16.48;20;-70;-67.7846;-184.773;106.4;1.71405;-17.4496
16.49;20;-70;-67.7674;-184.948;105.7;1.643;-17.3847
16.5;20;-70;-67.751;-185.122;105;1.60404;-17.3522
16.51;20;-70;-67.735;-185.295;104.3;1.61078;-17.3656
16.52;20;-70;-67.7188;-185.469;103.6;1.65539;-17.4167
16.53;20;-70;-67.7023;-185.643;102.9;1.71223;-17.4797
16.54;20;-70;-67.6852;-185.818;102.2;1.74994;-17.5232
16.55;20;-70;-67.6677;-185.993;101.5;1.74621;-17.525
16.56;20;-70;-67.6502;-186.168;100.8;1.69822;-17.4825
16.57;20;-70;-67.6332;-186.343;100.1;1.62401;-17.414
16.58;20;-70;-67.617;-186.517;99.4;1.55397;-17.35
16.59;20;-70;-67.6014;-186.691;98.7;1.51656;-17.3189
16.6;20;-70;-67.5863;-186.864;98;1.52492;-17.3338
16.61;20;-70;-67.571;-187.037;97.3;1.5707;-17.386
16.62;20;-70;-67.5553;-187.211;96.6;1.62796;-17.4493
16.63;20;-70;-67.539;-187.386;95.9;1.6654;-17.4925
